doc_id,label,start,end
723844295,repetition,1963,1994
723844295,flag_waving,2027,2040
723883127,loaded_language,482,499
723883127,repetition,1091,1096
723883127,loaded_language,1053,1064
723883127,loaded_language,1789,1822
723883127,loaded_language,2458,2486
723883127,loaded_language,0,5
723883127,loaded_language,160,173
723883127,name_calling_labeling,2475,2486
724095467,loaded_language,145,161
724095467,doubt,3785,3878
724095467,doubt,165,218
724095467,doubt,2792,2857
724095467,exaggeration_minimisation,2963,2970
724095467,doubt,3709,3784
724095467,doubt,3932,3984
724095467,loaded_language,165,196
724095467,loaded_language,599,620
724095467,loaded_language,3735,3766
724095467,doubt,3883,3931
724095598,causal_oversimplification,848,1011
724095598,loaded_language,210,218
724095598,doubt,497,517
724095598,doubt,1381,1394
724791253,name_calling_labeling,3015,3031
724791253,exaggeration_minimisation,118,137
724791253,loaded_language,189,228
724791253,exaggeration_minimisation,459,515
724791253,black_and_white_fallacy,918,1208
724791253,name_calling_labeling,1223,1265
724791253,loaded_language,2585,2611
724791253,appeal_to_fear_prejudice,2770,2829
724791253,exaggeration_minimisation,3015,3033
724791253,loaded_language,3048,3065
724791253,loaded_language,3579,3602
724791253,loaded_language,3665,3744
724791253,bandwagon_reductio_ad_hitlerum,3912,4039
724791253,whataboutism_straw_men_red_herring,517,629
724791253,loaded_language,319,349
724791253,appeal_to_fear_prejudice,918,1206
724791253,loaded_language,1223,1254
724791253,name_calling_labeling,1799,1804
724791253,appeal_to_authority,2702,2827
724791253,loaded_language,3488,3503
725276027,bandwagon_reductio_ad_hitlerum,418,499
725276027,name_calling_labeling,765,789
725276027,causal_oversimplification,52,160
725276027,loaded_language,229,247
725276027,appeal_to_fear_prejudice,2063,2268
725276027,loaded_language,5787,5806
725276027,thought_terminating_cliches,162,174
725276027,loaded_language,198,212
725276027,repetition,1339,1353
725276027,repetition,1506,1520
725276027,thought_terminating_cliches,3316,3333
725276027,repetition,3434,3448
725276027,repetition,3876,3890
725276027,repetition,5311,5325
725276027,loaded_language,5381,5406
725276027,name_calling_labeling,5792,5806
725498022,loaded_language,4518,4580
725498022,slogans,6105,6131
725498022,exaggeration_minimisation,8065,8084
725498022,thought_terminating_cliches,16921,16939
725498022,whataboutism_straw_men_red_herring,18642,18707
725498022,loaded_language,757,770
725498022,name_calling_labeling,1058,1085
725498022,name_calling_labeling,1452,1468
725498022,loaded_language,2686,2720
725498022,name_calling_labeling,4518,4580
725498022,thought_terminating_cliches,5585,5607
725498022,loaded_language,5843,5858
725498022,loaded_language,7181,7203
725498022,loaded_language,7672,7695
725498022,name_calling_labeling,10212,10237
725498022,name_calling_labeling,10881,10895
725498022,name_calling_labeling,16716,16740
725498022,loaded_language,17429,17452
725498022,name_calling_labeling,19752,19789
725498022,loaded_language,20050,20079
725498022,loaded_language,21226,21249
725498022,appeal_to_fear_prejudice,21723,21950
725498022,loaded_language,201,211
725498022,loaded_language,291,302
725498022,loaded_language,535,581
725498022,loaded_language,1869,1879
725498022,loaded_language,3705,3729
725498022,name_calling_labeling,5661,5696
725498022,loaded_language,6618,6634
725498022,loaded_language,7261,7279
725498022,name_calling_labeling,8684,8702
725498022,name_calling_labeling,11946,11987
725498022,loaded_language,14333,14340
725498022,loaded_language,14373,14389
725498022,loaded_language,17386,17401
725498022,name_calling_labeling,17832,17837
725498022,doubt,20682,20795
725498022,loaded_language,21137,21152
725731328,slogans,547,563
725731328,bandwagon_reductio_ad_hitlerum,1007,1044
725731328,loaded_language,2099,2115
725731328,loaded_language,2149,2167
725731328,thought_terminating_cliches,2132,2167
725731328,repetition,2252,2279
725731328,bandwagon_reductio_ad_hitlerum,2617,2654
725731328,appeal_to_fear_prejudice,2817,2827
725731328,loaded_language,120,139
725731328,loaded_language,619,640
725731328,doubt,794,1076
725731328,exaggeration_minimisation,1945,1992
725731328,exaggeration_minimisation,2232,2279
725731328,loaded_language,2505,2577
725731328,whataboutism_straw_men_red_herring,2670,2722
725731328,loaded_language,2933,2973
725731328,loaded_language,4044,4062
725731328,loaded_language,4719,4731
725731328,exaggeration_minimisation,282,289
725731328,appeal_to_fear_prejudice,1996,2062
725731328,flag_waving,2091,2167
725731328,bandwagon_reductio_ad_hitlerum,2171,2224
725731328,appeal_to_fear_prejudice,2381,2577
725731328,appeal_to_fear_prejudice,2861,3020
725824328,name_calling_labeling,3313,3330
725824328,loaded_language,1027,1045
725824328,repetition,2959,2964
725824328,loaded_language,3081,3112
725824328,loaded_language,4189,4199
725824328,doubt,4001,4406
725824328,appeal_to_fear_prejudice,1962,2033
725824328,loaded_language,2056,2060
727128296,loaded_language,2296,2312
727174208,exaggeration_minimisation,112,162
727174208,exaggeration_minimisation,1452,1494
727405181,loaded_language,193,210
727493378,doubt,563,822
727493378,thought_terminating_cliches,1272,1285
727493378,loaded_language,493,502
727493378,doubt,1769,1866
727493378,loaded_language,1943,1995
727493378,doubt,1997,2265
727493378,doubt,3072,3149
727497152,loaded_language,516,529
727497152,loaded_language,10,18
727497152,doubt,491,695
727569885,flag_waving,1061,1142
727569885,name_calling_labeling,1177,1196
727569885,name_calling_labeling,1255,1271
727569885,loaded_language,191,204
727569885,loaded_language,530,576
727569885,loaded_language,5947,5999
727569885,loaded_language,6016,6030
727569885,loaded_language,3630,3662
727569885,loaded_language,1548,1564
727569885,loaded_language,1642,1690
727569885,loaded_language,2016,2048
727569885,loaded_language,2843,2860
727569885,loaded_language,2869,2884
727569885,flag_waving,4545,4619
727569885,loaded_language,5879,5900
727569885,bandwagon_reductio_ad_hitlerum,559,576
727569885,name_calling_labeling,2600,2618
727569885,loaded_language,3312,3328
727569885,loaded_language,3914,3949
727569885,loaded_language,5156,5170
727634031,thought_terminating_cliches,12173,12206
727634031,doubt,8017,8133
727634031,loaded_language,11405,11421
727634031,appeal_to_fear_prejudice,11940,12022
727658675,loaded_language,807,862
727658675,loaded_language,1222,1444
727658675,loaded_language,2273,2426
727658675,appeal_to_fear_prejudice,1215,1444
727658675,black_and_white_fallacy,2556,2842
727658675,causal_oversimplification,3033,3115
727658675,exaggeration_minimisation,1383,1389
727658675,appeal_to_authority,2138,2271
727658675,exaggeration_minimisation,2335,2352
727658675,black_and_white_fallacy,3033,3113
727736557,repetition,2840,2884
727736557,thought_terminating_cliches,4511,4544
727736557,name_calling_labeling,85,94
727736557,loaded_language,650,669
727736557,loaded_language,983,1001
727736557,causal_oversimplification,1203,1347
727736557,name_calling_labeling,2226,2239
727736557,name_calling_labeling,2351,2382
727736557,loaded_language,2429,2447
727736557,thought_terminating_cliches,4018,4068
727736557,exaggeration_minimisation,4574,4602
727736557,name_calling_labeling,186,212
727736557,name_calling_labeling,305,328
727736557,loaded_language,1761,1770
727736557,name_calling_labeling,1819,1858
727736557,name_calling_labeling,4715,4742
727736557,doubt,5074,5132
727736595,exaggeration_minimisation,285,335
727869189,appeal_to_fear_prejudice,1955,1994
727869189,appeal_to_fear_prejudice,2355,2379
727869189,doubt,5091,5216
727869189,loaded_language,1136,1167
727869189,loaded_language,1708,1771
727869189,loaded_language,2622,2641
727869189,loaded_language,4033,4049
727869189,thought_terminating_cliches,4544,4615
727869189,loaded_language,4933,4956
727869189,causal_oversimplification,2172,2334
727869189,doubt,4332,4473
727869189,appeal_to_fear_prejudice,5557,5773
728169864,loaded_language,423,440
728169864,name_calling_labeling,1628,1642
728169864,name_calling_labeling,2632,2640
728169864,name_calling_labeling,2644,2651
728169864,name_calling_labeling,2655,2662
728169864,name_calling_labeling,2666,2674
728169864,name_calling_labeling,2678,2684
728169864,name_calling_labeling,2688,2694
728169864,name_calling_labeling,2698,2712
728169864,name_calling_labeling,3161,3184
728169864,loaded_language,5517,5525
728169864,loaded_language,2720,2744
728169864,loaded_language,4125,4132
728169864,black_and_white_fallacy,6198,6259
728169864,name_calling_labeling,0,8
728169864,doubt,2747,2878
728169864,name_calling_labeling,5313,5330
728169864,slogans,5753,5774
728343601,name_calling_labeling,125,144
728343601,loaded_language,1451,1492
728343601,loaded_language,1952,1976
728343601,appeal_to_fear_prejudice,2865,2889
728343601,name_calling_labeling,4630,4651
728343601,name_calling_labeling,4694,4712
728343601,loaded_language,1025,1047
728343601,loaded_language,1673,1744
728680557,loaded_language,663,699
728680557,loaded_language,1475,1537
728680557,loaded_language,1624,1748
728680557,loaded_language,1990,2203
728758697,appeal_to_authority,819,1036
728758697,flag_waving,1512,1599
728758697,causal_oversimplification,1697,1788
728758697,bandwagon_reductio_ad_hitlerum,1232,1383
728758697,bandwagon_reductio_ad_hitlerum,1384,1511
728758697,name_calling_labeling,31,49
728758697,whataboutism_straw_men_red_herring,51,89
728758697,thought_terminating_cliches,1456,1509
728758697,doubt,1512,1584
728758697,whataboutism_straw_men_red_herring,1790,1836
728972961,loaded_language,4679,4734
728972961,repetition,4852,4878
728972961,repetition,4757,4778
728972961,black_and_white_fallacy,8558,8706
728972961,repetition,10317,10328
728972961,repetition,10257,10268
728972961,repetition,10157,10168
728972961,repetition,14308,14334
728972961,repetition,16330,16349
728972961,repetition,21472,21486
728972961,appeal_to_fear_prejudice,25147,25202
728972961,appeal_to_fear_prejudice,29700,29756
728972961,slogans,1400,1451
728972961,loaded_language,1692,1733
728972961,loaded_language,3486,3521
728972961,repetition,4910,4935
728972961,loaded_language,5126,5152
728972961,loaded_language,9021,9032
728972961,appeal_to_authority,8744,8930
728972961,repetition,10381,10392
728972961,repetition,10646,10670
728972961,causal_oversimplification,11014,11181
728972961,loaded_language,12301,12319
728972961,loaded_language,13047,13074
728972961,black_and_white_fallacy,15155,15273
728972961,repetition,19505,19515
728972961,name_calling_labeling,20640,20667
728972961,loaded_language,21257,21271
728972961,loaded_language,23063,23083
728972961,loaded_language,23852,23867
728972961,repetition,19826,19840
728972961,loaded_language,24223,24265
728972961,doubt,26467,26505
728972961,appeal_to_fear_prejudice,27636,27698
728972961,loaded_language,154,169
728972961,name_calling_labeling,762,780
728972961,appeal_to_fear_prejudice,5422,5563
728972961,repetition,7402,7433
728972961,loaded_language,9033,9073
728972961,repetition,10921,10947
728972961,flag_waving,12446,12519
728972961,appeal_to_fear_prejudice,12770,12902
728972961,appeal_to_fear_prejudice,14336,14489
728972961,repetition,15033,15043
728972961,repetition,15556,15636
728972961,repetition,15667,15687
728972961,repetition,15735,15748
728972961,repetition,16460,16472
728972961,repetition,16699,16716
728972961,repetition,17455,17472
728972961,repetition,17779,17789
728972961,repetition,18033,18041
728972961,repetition,18773,18795
728972961,doubt,19864,20009
728972961,repetition,20026,20038
728972961,repetition,20061,20074
728972961,repetition,20344,20356
728972961,repetition,20775,20802
728972961,repetition,20938,20952
728972961,repetition,21005,21013
728972961,repetition,22844,22857
728972961,appeal_to_fear_prejudice,23221,23282
728972961,loaded_language,23956,23965
728972961,repetition,23995,24012
728972961,repetition,24239,24249
728972961,repetition,24384,24401
728972961,repetition,25136,25145
728972961,repetition,27300,27320
728972961,repetition,29873,29894
728972961,repetition,29921,29944
728972961,thought_terminating_cliches,29968,29998
729303442,doubt,303,504
729303442,loaded_language,1489,1525
729303442,causal_oversimplification,1450,1552
729303442,loaded_language,1555,1564
729303442,name_calling_labeling,2878,2914
729303442,doubt,2953,3233
729303442,exaggeration_minimisation,4046,4083
729303442,loaded_language,1303,1326
729303442,name_calling_labeling,3659,3670
729348908,appeal_to_fear_prejudice,1976,2018
729348908,doubt,380,567
729348908,exaggeration_minimisation,1749,1847
729348908,name_calling_labeling,2823,2831
729348908,doubt,2673,2886
729348908,flag_waving,2020,2177
729348908,doubt,3669,3812
729368012,loaded_language,10584,10594
729368012,name_calling_labeling,10584,10612
729368012,doubt,6367,6477
729368012,doubt,8080,8091
729410793,loaded_language,29,77
729410793,loaded_language,316,397
729410793,black_and_white_fallacy,657,705
729410793,appeal_to_authority,708,752
729410793,causal_oversimplification,754,1017
729410793,appeal_to_authority,1018,1342
729410793,thought_terminating_cliches,1563,1603
729410793,black_and_white_fallacy,3356,3482
729410793,appeal_to_fear_prejudice,3510,3676
729410793,loaded_language,4126,4166
729410793,black_and_white_fallacy,4237,4365
729410793,appeal_to_authority,4586,4678
729410793,exaggeration_minimisation,841,847
729549972,repetition,2356,2371
729549972,name_calling_labeling,1303,1321
729549972,name_calling_labeling,1413,1431
729549972,exaggeration_minimisation,14,33
729549972,exaggeration_minimisation,1652,1701
729549972,exaggeration_minimisation,1845,1888
729549972,exaggeration_minimisation,2347,2381
729549972,loaded_language,2356,2371
729549972,loaded_language,154,169
729561658,repetition,754,778
729561658,thought_terminating_cliches,809,833
729561658,repetition,1033,1052
729561658,doubt,1494,1738
729561658,repetition,1494,1537
729561658,doubt,39,89
729561658,doubt,251,312
729561658,doubt,1007,1052
729578579,doubt,645,742
729578579,thought_terminating_cliches,6851,6898
729578579,thought_terminating_cliches,16495,16517
729578579,doubt,18426,18473
729578579,repetition,21886,21905
729578579,name_calling_labeling,225,260
729578579,name_calling_labeling,368,403
729578579,loaded_language,604,636
729578579,doubt,1794,1861
729578579,appeal_to_authority,3538,3671
729578579,name_calling_labeling,6929,6946
729578579,name_calling_labeling,7133,7153
729578579,thought_terminating_cliches,7731,7744
729578579,loaded_language,13378,13403
729578579,name_calling_labeling,14278,14294
729578579,thought_terminating_cliches,16987,17002
729578579,name_calling_labeling,18429,18448
729578579,loaded_language,18738,18761
729578579,loaded_language,18932,18958
729578579,loaded_language,19546,19578
729578579,loaded_language,21375,21389
729578579,loaded_language,21538,21553
729578579,name_calling_labeling,21766,21785
729578579,name_calling_labeling,22024,22037
729578579,loaded_language,22774,22811
729578579,appeal_to_fear_prejudice,23321,23414
729578579,loaded_language,23700,23714
729578579,loaded_language,23757,23780
729578579,loaded_language,23823,23867
729578579,loaded_language,24443,24488
729578579,loaded_language,421,428
729578579,loaded_language,509,513
729578579,loaded_language,1090,1106
729578579,repetition,6046,6058
729578579,thought_terminating_cliches,7201,7218
729578579,loaded_language,8306,8314
729578579,loaded_language,8907,8922
729578579,exaggeration_minimisation,9194,9218
729578579,name_calling_labeling,13405,13432
729578579,loaded_language,13500,13507
729578579,loaded_language,13997,14021
729578579,loaded_language,14627,14644
729578579,loaded_language,14809,14822
729578579,appeal_to_fear_prejudice,15614,15630
729578579,loaded_language,17741,17758
729578579,loaded_language,18366,18386
729578579,appeal_to_authority,18656,18706
729578579,loaded_language,19054,19073
729578579,loaded_language,19377,19401
729578579,loaded_language,19466,19544
729578579,loaded_language,21304,21337
729578579,appeal_to_fear_prejudice,22303,22521
729578579,name_calling_labeling,22719,22752
729578579,loaded_language,24898,24905
729578579,loaded_language,25127,25146
729578579,doubt,26581,26625
729581752,appeal_to_authority,2235,2354
729581752,thought_terminating_cliches,38,67
729651527,loaded_language,1668,1688
729651527,doubt,1658,1763
729651527,slogans,2760,2775
729651527,exaggeration_minimisation,3131,3159
729651527,appeal_to_fear_prejudice,3704,3867
729651527,whataboutism_straw_men_red_herring,3870,3977
729668796,loaded_language,2351,2361
729668796,flag_waving,68,96
729668796,repetition,545,585
729668796,repetition,1270,1353
729668796,loaded_language,2090,2115
729668796,loaded_language,3756,3776
729668796,repetition,2118,2184
729668796,repetition,3361,3376
729668796,black_and_white_fallacy,3804,3940
729668796,repetition,296,361
729668796,loaded_language,1938,2047
729668796,loaded_language,3341,3418
729668796,name_calling_labeling,3361,3376
729668796,flag_waving,3647,3663
729668796,appeal_to_fear_prejudice,2854,2939
729668796,black_and_white_fallacy,3997,4124
729668796,flag_waving,238,251
729668796,slogans,238,251
729668796,flag_waving,476,500
729668796,slogans,476,500
729668796,flag_waving,815,828
729668796,slogans,815,828
729668796,repetition,1242,1266
729668796,flag_waving,1938,2045
729668796,appeal_to_fear_prejudice,3027,3081
729668796,thought_terminating_cliches,4133,4142
729670169,loaded_language,1399,1417
729670169,name_calling_labeling,1857,1886
729940206,loaded_language,571,609
729940206,thought_terminating_cliches,1178,1216
729940206,repetition,1866,1874
729940206,loaded_language,327,337
729940206,doubt,251,402
729940206,exaggeration_minimisation,522,540
729940206,loaded_language,1039,1046
729940206,doubt,1167,1216
729940206,doubt,1218,1282
729940206,name_calling_labeling,1838,1859
729940206,loaded_language,357,402
730019938,whataboutism_straw_men_red_herring,1024,1029
730019938,whataboutism_straw_men_red_herring,2665,2703
730019938,loaded_language,2618,2759
730149656,repetition,3428,3433
730149656,repetition,3486,3491
730149656,loaded_language,5251,5267
730149656,loaded_language,3017,3025
730149656,repetition,3526,3531
730149656,loaded_language,216,220
730149656,loaded_language,225,241
730149656,loaded_language,1742,1762
730149656,name_calling_labeling,2379,2395
730149656,name_calling_labeling,2639,2680
730149656,repetition,3371,3376
730149656,black_and_white_fallacy,4647,4905
730149656,name_calling_labeling,7,20
730149656,causal_oversimplification,306,398
730149656,causal_oversimplification,1493,1574
730149656,slogans,3070,3104
730149656,slogans,3832,3846
730149656,slogans,3851,3868
730149656,flag_waving,5049,5068
730149656,appeal_to_fear_prejudice,5147,5185
730222442,loaded_language,170,230
730222442,repetition,2349,2369
730237078,loaded_language,188,196
730237078,thought_terminating_cliches,657,681
730237078,exaggeration_minimisation,33,50
730237078,loaded_language,106,136
730237078,exaggeration_minimisation,516,581
730237078,exaggeration_minimisation,1030,1062
730237078,exaggeration_minimisation,1234,1283
730237078,loaded_language,35,50
730237078,loaded_language,312,341
730268758,repetition,2346,2365
730268758,name_calling_labeling,34,58
730268758,loaded_language,259,282
730268758,name_calling_labeling,320,336
730268758,name_calling_labeling,517,535
730268758,name_calling_labeling,686,703
730268758,name_calling_labeling,1414,1439
730268758,name_calling_labeling,2006,2036
730268758,loaded_language,2088,2117
730268758,loaded_language,5051,5097
730268758,loaded_language,6052,6068
730268758,exaggeration_minimisation,6213,6298
730268758,exaggeration_minimisation,6587,6706
730268758,repetition,6748,6765
730268758,name_calling_labeling,7129,7163
730268758,loaded_language,7654,7680
730268758,loaded_language,320,336
730268758,loaded_language,728,737
730268758,bandwagon_reductio_ad_hitlerum,2539,2621
730268758,name_calling_labeling,3350,3357
730268758,loaded_language,3527,3534
730268758,loaded_language,4818,4839
730268758,loaded_language,7131,7163
730268758,loaded_language,7186,7193
730389374,loaded_language,1684,1706
730389374,loaded_language,1801,1821
730389374,doubt,3517,3611
730389374,flag_waving,1530,1634
730389374,name_calling_labeling,2955,2970
730389374,loaded_language,3239,3255
730389374,black_and_white_fallacy,4016,4053
730389374,flag_waving,4439,4598
730389374,loaded_language,4552,4598
730389374,flag_waving,4400,4438
730389374,doubt,4599,4659
730559808,appeal_to_fear_prejudice,5353,5419
730559808,black_and_white_fallacy,955,993
730559808,loaded_language,998,1088
730559808,exaggeration_minimisation,1251,1341
730559808,black_and_white_fallacy,2544,2640
730559808,black_and_white_fallacy,3006,3186
730559808,bandwagon_reductio_ad_hitlerum,3215,3490
730559808,causal_oversimplification,3492,3611
730559808,thought_terminating_cliches,3953,4017
730559808,bandwagon_reductio_ad_hitlerum,4279,4361
730559808,black_and_white_fallacy,4404,4442
730559808,exaggeration_minimisation,5659,5889
730559808,appeal_to_authority,5891,5970
730559808,loaded_language,5353,5419
730559808,bandwagon_reductio_ad_hitlerum,1251,1341
730559808,causal_oversimplification,2483,2640
730559808,repetition,4357,4537
730559808,appeal_to_fear_prejudice,5891,5969
730573740,appeal_to_authority,834,846
730573740,loaded_language,45,67
730573740,black_and_white_fallacy,983,1127
730573740,loaded_language,1029,1063
730573740,loaded_language,1338,1505
730573740,black_and_white_fallacy,2177,2229
730573740,black_and_white_fallacy,2240,2345
730573740,appeal_to_authority,2479,2572
730573740,black_and_white_fallacy,2682,2753
730573740,black_and_white_fallacy,4118,4224
730573740,name_calling_labeling,1302,1322
730573740,name_calling_labeling,1445,1467
730865684,loaded_language,105,113
730865684,loaded_language,2509,2520
730865684,loaded_language,2563,2570
731063195,loaded_language,592,599
731063195,loaded_language,119,127
731178960,appeal_to_fear_prejudice,1943,2078
731511020,loaded_language,949,972
731513824,appeal_to_authority,1616,1905
731513824,appeal_to_authority,2022,2251
731513824,loaded_language,2537,2564
731762731,causal_oversimplification,2388,2502
731762731,name_calling_labeling,2683,2717
731762731,loaded_language,1184,1208
731762731,doubt,2262,2295
731762731,loaded_language,2311,2353
731762731,loaded_language,3701,3752
731762731,loaded_language,2751,2758
731762731,doubt,3552,3585
731927633,loaded_language,2063,2092
731927633,slogans,2434,2444
731927633,name_calling_labeling,2784,2797
731927633,bandwagon_reductio_ad_hitlerum,3450,3514
731927633,flag_waving,962,1016
731927633,flag_waving,1019,1053
731927633,appeal_to_fear_prejudice,1190,1224
731927633,appeal_to_fear_prejudice,1226,1280
731927633,flag_waving,1973,2004
731927633,appeal_to_fear_prejudice,2237,2323
731927633,loaded_language,2798,2832
732154721,appeal_to_fear_prejudice,1172,1283
732154721,bandwagon_reductio_ad_hitlerum,2755,2819
732154721,flag_waving,281,318
732154721,flag_waving,397,530
732154721,name_calling_labeling,1930,1965
732154721,name_calling_labeling,2607,2666
732154721,slogans,27,61
732154721,slogans,281,318
732154721,appeal_to_fear_prejudice,987,1153
732154721,name_calling_labeling,2384,2427
732610971,name_calling_labeling,1703,1715
732610971,slogans,434,471
732610971,slogans,2014,2024
732610971,name_calling_labeling,2167,2179
732610971,bandwagon_reductio_ad_hitlerum,2297,2360
732610971,repetition,200,223
732610971,repetition,295,311
732610971,flag_waving,434,471
732610971,flag_waving,1386,1457
732610971,repetition,1774,1789
732610971,black_and_white_fallacy,3359,3444
732610971,appeal_to_fear_prejudice,543,636
732610971,flag_waving,1317,1358
732610971,flag_waving,1649,1678
732610971,loaded_language,2211,2217
732610971,name_calling_labeling,2246,2259
732708002,name_calling_labeling,3040,3055
732708002,repetition,3646,3662
732708002,loaded_language,3716,3750
732708002,name_calling_labeling,4228,4263
732708002,loaded_language,5483,5517
732708002,loaded_language,4228,4263
732708002,name_calling_labeling,5204,5211
732708002,doubt,5519,5604
733754480,appeal_to_authority,91,149
733754480,appeal_to_authority,719,792
734265267,repetition,3861,3897
734265267,repetition,3186,3261
734265267,repetition,4118,4257
734265267,flag_waving,4135,4164
734265267,flag_waving,4192,4257
735090638,exaggeration_minimisation,2486,2532
735090638,name_calling_labeling,122,142
735090638,loaded_language,912,934
735090638,appeal_to_authority,893,970
735090638,appeal_to_authority,1087,1168
735090638,loaded_language,1144,1166
735090638,whataboutism_straw_men_red_herring,1877,1887
735090638,appeal_to_authority,2415,2466
735090638,exaggeration_minimisation,256,269
735090638,name_calling_labeling,2138,2169
735265649,exaggeration_minimisation,2028,2040
735265649,whataboutism_straw_men_red_herring,169,177
735265649,whataboutism_straw_men_red_herring,905,915
735265649,appeal_to_authority,1169,1383
735265649,loaded_language,1332,1349
735265649,appeal_to_authority,1385,1536
735265649,appeal_to_authority,1538,1599
735265649,appeal_to_authority,1865,2088
735265649,appeal_to_fear_prejudice,1235,1306
735265649,flag_waving,1457,1536
735265649,loaded_language,1919,1934
735265649,loaded_language,2028,2040
735815173,repetition,3467,3476
735815173,loaded_language,914,942
735815173,bandwagon_reductio_ad_hitlerum,1250,1437
735815173,thought_terminating_cliches,2926,3030
735815173,black_and_white_fallacy,3489,3540
735815173,repetition,1440,1526
735815173,black_and_white_fallacy,2015,2054
735815173,bandwagon_reductio_ad_hitlerum,2334,2446
735815173,causal_oversimplification,3109,3183
735815503,loaded_language,60,176
735815503,name_calling_labeling,29,38
735855251,repetition,2216,2270
735855251,repetition,2357,2453
735855251,exaggeration_minimisation,2455,2565
736231219,bandwagon_reductio_ad_hitlerum,1713,1752
736231219,name_calling_labeling,415,449
736231219,name_calling_labeling,485,532
736231219,name_calling_labeling,575,599
736231219,loaded_language,846,875
736231219,loaded_language,990,1041
736231219,name_calling_labeling,1105,1116
736231219,exaggeration_minimisation,1138,1178
736231219,bandwagon_reductio_ad_hitlerum,1383,1459
736231219,loaded_language,1614,1631
736231219,name_calling_labeling,40,51
736231219,slogans,18,38
736231219,slogans,285,313
736231219,name_calling_labeling,319,330
736231219,name_calling_labeling,78,91
736231219,whataboutism_straw_men_red_herring,720,805
736231219,name_calling_labeling,1504,1544
736231219,name_calling_labeling,1553,1573
736231219,whataboutism_straw_men_red_herring,1659,1752
736231219,name_calling_labeling,1356,1374
736757214,exaggeration_minimisation,0,59
736757214,whataboutism_straw_men_red_herring,171,181
736757214,name_calling_labeling,0,9
736757214,loaded_language,115,167
736757214,loaded_language,740,759
737194975,loaded_language,93,115
737194975,loaded_language,1763,1775
737194975,loaded_language,6010,6034
737194975,thought_terminating_cliches,6015,6034
737194975,loaded_language,12531,12562
737194975,name_calling_labeling,28,48
737194975,loaded_language,339,355
737194975,exaggeration_minimisation,600,675
737194975,slogans,1142,1192
737194975,loaded_language,1431,1439
737194975,loaded_language,4915,4917
737194975,loaded_language,5413,5416
737194975,exaggeration_minimisation,5409,5449
737194975,loaded_language,5540,5546
737194975,loaded_language,5816,5818
737194975,loaded_language,6077,6085
737194975,flag_waving,6035,6319
737194975,doubt,7007,7014
737194975,loaded_language,7504,7507
737194975,loaded_language,7944,7967
737194975,loaded_language,9260,9276
737194975,exaggeration_minimisation,11088,11127
737194975,loaded_language,11129,11152
737194975,exaggeration_minimisation,12052,12201
737194975,loaded_language,12580,12606
737194975,loaded_language,12782,12797
737194975,loaded_language,13117,13120
737194975,loaded_language,12967,12970
737194975,loaded_language,12065,12084
737194975,repetition,13289,13308
737194975,loaded_language,10,25
737194975,loaded_language,14080,14082
737194975,loaded_language,14486,14493
737194975,flag_waving,7210,7364
737194975,loaded_language,616,625
737194975,bandwagon_reductio_ad_hitlerum,2409,2429
737194975,doubt,4807,4937
737194975,doubt,5451,5630
737194975,doubt,6035,6253
737194975,whataboutism_straw_men_red_herring,6321,6456
737194975,flag_waving,6670,6817
737194975,bandwagon_reductio_ad_hitlerum,7712,7855
737194975,loaded_language,9871,9883
737194975,causal_oversimplification,10692,10784
737194975,loaded_language,11347,11359
737194975,loaded_language,11525,11529
737194975,bandwagon_reductio_ad_hitlerum,11763,11862
737194975,loaded_language,11983,11995
737194975,flag_waving,12851,12891
737194975,repetition,14288,14313
737255982,slogans,46,61
737255982,name_calling_labeling,528,569
737255982,slogans,606,621
737255982,loaded_language,775,800
737255982,slogans,860,888
737255982,loaded_language,894,936
737255982,loaded_language,2166,2189
737255982,name_calling_labeling,154,160
737255982,doubt,2678,2717
737255982,loaded_language,100,117
737255982,exaggeration_minimisation,1538,1642
737255982,black_and_white_fallacy,2412,2457
737255982,name_calling_labeling,2760,2774
737457870,name_calling_labeling,1730,1747
737457870,doubt,1093,1129
737457870,loaded_language,1024,1054
737457870,causal_oversimplification,1606,1713
737457870,doubt,1410,1478
737457870,whataboutism_straw_men_red_herring,2196,2464
737457870,doubt,2850,2879
737457870,whataboutism_straw_men_red_herring,2928,3027
738060046,whataboutism_straw_men_red_herring,241,316
738060046,whataboutism_straw_men_red_herring,0,82
738060046,causal_oversimplification,935,976
738060046,whataboutism_straw_men_red_herring,978,1090
738060046,loaded_language,1119,1157
738060046,black_and_white_fallacy,1379,1669
738060046,name_calling_labeling,1684,1726
738060046,whataboutism_straw_men_red_herring,2150,2275
738060046,appeal_to_authority,553,662
738060046,appeal_to_authority,665,789
738060046,appeal_to_fear_prejudice,1444,1667
738060046,loaded_language,1684,1715
738207834,loaded_language,559,572
738207834,loaded_language,891,910
738207834,loaded_language,1224,1239
738207834,loaded_language,1320,1338
738207834,loaded_language,1873,1936
738207834,loaded_language,1972,2031
738207834,loaded_language,2039,2092
738207834,thought_terminating_cliches,2462,2473
738207834,loaded_language,2709,2725
738207834,loaded_language,2983,2996
738207834,loaded_language,3268,3308
738207834,loaded_language,3609,3627
738207834,loaded_language,5143,5169
738207834,loaded_language,5692,5708
738207834,loaded_language,6324,6347
738207834,loaded_language,6870,6912
738207834,name_calling_labeling,7385,7413
738207834,name_calling_labeling,7594,7623
