article_id,label,text_snippet
715588833,"Name_Calling,Labeling",The Dictator Pope
715588833,"Name_Calling,Labeling","a power-hungry, manipulative dictator, [who] celebrated the abdication of Benedict XVI”"
715588833,Loaded_Language,"We elected you to make reforms, not to smash everything!”"
715588833,Loaded_Language,in the explosive best-seller
715588833,Repetition,The Dictator Pope
715588833,Loaded_Language,given the disordered mélange of bits and pieces of things he has read that constitutes his theology
715588833,"Exaggeration,Minimisation","But never, before Francis, has there been a Pope who dared to tyrannize the Magisterium itself by attempting to bend it to his errant personal opinions"
715588833,Loaded_Language,is derived from divine law and transcends the domain of positive ecclesiastical laws
715588833,Black-and-White_Fallacy,Even if the attempt is void and of no effect before man and God—an immoral law is no law at all—
715588833,Loaded_Language,cloak his absurd novelties
715588833,"Exaggeration,Minimisation",No Pope before him has ever dared to do such a thing
715588833,Loaded_Language,that at the epicenter of the chaos is the most wayward Pope the Church has ever had to endure
715588833,"Exaggeration,Minimisation",is a standing rebuke to all the hierarchs who know what we all know
715588833,Loaded_Language,the abuses of a tyrant on the Chair of Peter
715588833,Appeal_to_fear-prejudice,"Continued inaction while the laity and a few good priests are left to themselves to defend, as best they can, the constant teaching of the Church against the abuses of a tyrant on the Chair of Peter threatens the hierarchs with a legacy of shame and a terrible accountability before the Just Judge"
715588833,Thought-terminating_Cliches,The time for “prudence” is long past
715588833,Loaded_Language,a papal tyranny the Church has never before seen
715588833,Loaded_Language,"to cut out the cancerous growth of modernist theology that has implanted itself and is festering within the celebration of even the most sacred mysteries, before the cancer spreads and causes even greater damage?"
715588833,"Name_Calling,Labeling",a reckless Pope in love with his own ideas and filled with contempt for Tradition—
715588833,Loaded_Language,"the divinely bestowed power to repel an assault on marriage, family and the very integrity of the Faith that is now"
715588833,Repetition,for the first time in Church history
715588833,Loaded_Language,May Our Lady of Fatima intercede to obtain for them the grace of fortitude to do what must be done and what only they can do. Our hopes and prayers are with them as the foremost instruments of divine providence in the ecclesia Dei adflicta
715588833,Flag-Waving,"True love for the Church, indeed true charity toward Francis himself, requires of them nothing less than what was required of Saint Paul when the first Pope fell into error that jeopardized the very mission of the Church: that Peter be withstood to his face (Gal. 2:11)"
715588833,Loaded_Language,"a power-hungry, manipulative dictator, [who] celebrated the abdication of Benedict XVI"
715790840,Loaded_Language,lacking in any magisterial weight whatsoever—
715790840,Appeal_to_Authority,Francis made it clear that the Argentine bishops’ interpretation of AL allowing public adulterers to receive Holy Communion “explains precisely the meaning of Chapter VIII of ‘Amoris Laetitia.’ There are no other interpretations.”
715790840,Loaded_Language,outrageous overreach of papal authority
715790840,Loaded_Language,ominously clear
715790840,Loaded_Language,this latest papal travesty
715790840,Loaded_Language,"God's Holy Name, we beg you to act now -- before Pope Francis succeeds in tearing the Church in half completely"
716469423,"Whataboutism,Straw_Men,Red_Herring",This warning will infuriate environmental campaigners who argue by 2030 the world faces increased sea levels and flooding due to glacial melt at the poles and a warming of the globe
716469423,Loaded_Language,will infuriate
716469423,Appeal_to_Authority,"A team of experts have warned that huge seismic events, including volcanic eruptions, plunging global temperatures and destabilization of the Earth’s crust will become more common after worrying changes to the surface of the Sun were recorded"
718312499,Doubt,"Does this new footage reveal muzzle flashes from helicopters, an air assault, on the night of the massacre?"
718595845,Appeal_to_fear-prejudice,"If we do nothing about the missiles fired at Saudi Arabia, we will not be able to stop the violence"
718595845,Doubt,"Did she disingenuously omit that inconvenient bit from her remarks, or fail to read the entire UN report?"
718595845,Loaded_Language,hypocritical
718595845,Doubt,The US Is Blatantly Telling Lies
718595845,Doubt,entire premise of the U.N. report is almost completely incorrect
718595845,Appeal_to_fear-prejudice,"This is the critical lesson of Yemen, and the United States would do well to heed it before it tries to foment a crisis based upon trumped-up charges"
718595845,Loaded_Language,Made in Iran’ stickers all over it.”
718595845,Doubt,"Why is the U.S. singling out Iran, especially when the Houthi rebels are sworn enemies of al-Qaeda?"
718595845,"Whataboutism,Straw_Men,Red_Herring",goes against the better judgment
718595845,Appeal_to_fear-prejudice,anti-Iranian advisors in his staff who don’t want to see the U.S. isolated on the world stage
718595845,Loaded_Language,schizophrenic approach
718595845,Loaded_Language,No amount of chest-thumping and empty rhetoric by American political and/or military leaders can offset this harsh reality
721406153,"Name_Calling,Labeling",the imaginary Catholic Pharisees
721406153,Doubt,"nullity, how can an individual priest be capable of making such a judgment having to do with the eternal salvation of the soul in question?"
721406153,Repetition,fool
721406153,Repetition,fools
721406153,Repetition,fool
721406153,Repetition,fools
721406153,Loaded_Language,"Apparently, They Think We are Fools"
721406153,Loaded_Language,he and his collaborators are busily engineering neo-Pharisaical escape hatches from the negative precepts of the divine and natural law emanating from the Sixth Commandment
721406153,Loaded_Language,Do they think we are fools?
721406153,Loaded_Language,verbal contortions
721406153,Loaded_Language,preposterous “solution”
721406153,Loaded_Language,moral and canonical nonsense
721406153,Black-and-White_Fallacy,"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity"
721406153,Loaded_Language,the conspiracy culminating in Amoris Laetitia
721406153,Causal_Oversimplification,"If a college of judges in a matrimonial tribunal is not able to arrive at moral certitude regarding the nullity of a marriage after a careful and thorough examination of the petition of nullity, how can an individual priest be capable of making such a judgment having to do with the eternal salvation of the soul in question?"
721406153,Loaded_Language,"all of which will be utter fakes, including some form of “pastoral integration” of homosexual unions"
721406153,Appeal_to_fear-prejudice,Silence at best is the price it must pay for remaining in good standing with the pro-homosexual bishop Francis has installed in San Diego.)
721406153,Loaded_Language,But we are not fools. And God will not be mocked. Francis and all his designs will ultimately come to nothing
721406153,Loaded_Language,lie from the pit of hell
721710340,Repetition,public safety
721710340,Appeal_to_Authority,Our dedicated officers strive to make our communities safer by arresting convicted criminal aliens and removing them from the United States despite the reckless sanctuary policies that are currently in place in Cook County that put our communities at risk
721710340,Repetition,Our dedicated officers strive to make our communities safer
721710340,Repetition,"By removing criminal aliens from the streets, our ICE officers provide an invaluable community service by improving public safety.”"
721710340,"Name_Calling,Labeling",reckless sanctuary policies
721710340,Flag-Waving,our communities
721710340,Flag-Waving,protect the nation
721710340,Flag-Waving,protect the integrity of our immigration laws
721890296,Repetition,Muslim invaders
721890296,Loaded_Language,"sexual assaults by Muslim migrants, attacks on Christians and there's no telling the amount of damage to the unethical welfare system in the country"
721890296,Loaded_Language,Thank you Prime Minister Orban for saying what needed to be said!
721890296,"Name_Calling,Labeling",man behind the curtain
721890296,"Name_Calling,Labeling","""Muslim Invaders"""
721890296,Appeal_to_Authority,"Refugees Are Actually ""Muslim Invaders"""
721890296,Repetition,"Muslim Invaders"""
721890296,Repetition,Muslim invasion
721890296,Repetition,Muslim invaders
721890296,Repetition,Muslim invaders
721890296,Repetition,Muslim invaders
721890296,Repetition,Muslim invasion
721890296,Repetition,Muslim invasion
721890296,Repetition,Muslim invaders
721890296,Appeal_to_Authority,they “don’t want” immigration
721890296,"Exaggeration,Minimisation","the best example of discipline and the rule of law,”"
721890296,Repetition,invasion
721890296,Appeal_to_Authority,Christian and Muslim societies “will never unite.”
721890296,"Exaggeration,Minimisation",They have absolutely nothing in common
721890296,Loaded_Language,"They are in Europe to conquer and Islamize it, with willing and eager help from Europe’s short-sighted, self-serving, internationalist intelligentsia."""
721890296,Thought-terminating_Cliches,Indeed!
721890296,Loaded_Language,an Islamic dominionist attitude
721890296,Flag-Waving,"He has genuinely reached out his hand to help Christian migrants instead of Muslim migrants and he seems to be one that holds to the Christian faith, as emulated by the Protestant Reformers, saying, ""That which serves the glory of God is the best for the people."""
721890296,Loaded_Language,Hits Nail On The Head
721890296,Loaded_Language,putting their noses
721890296,Loaded_Language,untold numbers
721890296,Black-and-White_Fallacy,"The reason why people are in your country is not because they are refugees, but because they want a German life"
721890296,Loaded_Language,"chaos, anarchy and illegal border crossings"
721890296,Flag-Waving,including the united States
721890296,Appeal_to_fear-prejudice,"They cannot agree on God's law, which most Western societies were base on"
721890296,Repetition,They cannot agree
721890296,Repetition,They cannot agree on
721890296,Flag-Waving,leave Hungary and never come back
721890296,Flag-Waving,"Hungary would defend its borders, and it has"
721890296,Repetition,"Many, all too many"
721890296,Appeal_to_fear-prejudice,"them want to overwhelm German values, and European values in general, with sharia values"
721890296,Appeal_to_fear-prejudice,to conquer and Islamize it
721890296,"Name_Calling,Labeling",internationalist intelligentsia
722507879,Loaded_Language,corrupt
722507879,Loaded_Language,fraudulent
722507879,Flag-Waving,national security
722507879,Appeal_to_fear-prejudice,“threatened”
722507879,"Whataboutism,Straw_Men,Red_Herring",Arabic Linguist for the Navy for five years
722507879,"Whataboutism,Straw_Men,Red_Herring",a Senior Intel Analyst for the Department of Defense (DoD)
722507879,"Whataboutism,Straw_Men,Red_Herring","Lambert also speaks fluent Arabic and Farsi (Persian), along with French and Italian"
722507879,"Whataboutism,Straw_Men,Red_Herring",former Reagan Justice Dept
722512241,Doubt,"If Islam is a good religion in itself, as you seem to teach, why did we become Catholic"
722512241,Appeal_to_fear-prejudice,"if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well"
722512241,"Name_Calling,Labeling",the worst of Creation”
722512241,Appeal_to_fear-prejudice,“Naiveté in the face of Islam is suicidal and very dangerous”
722512241,Loaded_Language,"disgusted by her cowardice, wounded by equivocal gestures, confused by the lack of evangelization, scandalized by the praise given to Islam.”"
722512241,"Exaggeration,Minimisation","The bishops of the Catholic Church are much more concerned that you believe that Islam is a religion of peace than that you believe in, say, the Nicene Creed"
722512241,Black-and-White_Fallacy,"it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist"
722512241,Black-and-White_Fallacy,"As a proper Antichrist, Islam exists only as an enemy of all"
722512241,Black-and-White_Fallacy,"For the Qur’an, Christians “are only impurity”"
722512241,Loaded_Language,the worst of Creation”
722512241,Loaded_Language,all condemned to Hell
722512241,Loaded_Language,so Allah must exterminate them
722512241,Black-and-White_Fallacy,Allah has nothing to offer but war and murder of the “infidels” in exchange for his paradise
722512241,"Bandwagon,Reductio_ad_hitlerum",The authors say that Islam can be no ally in the battle “against the powers that want to dominate and enslave the world” because “they share the same totalitarian logic based on the rejection of the kingship of Christ
722512241,Black-and-White_Fallacy,Jesus has never indicated any other way than that of the Cross
722512241,"Whataboutism,Straw_Men,Red_Herring",The letter also contrasts the stance of Islamic countries like Turkey and Saudi Arabia who “do not welcome any refugee” while Pope Francis preaches
722512241,Loaded_Language,the utter scandal of the pope’s failure
722512241,Loaded_Language,"disgusted by her cowardice, wounded by equivocal gestures, confused by the lack of evangelization, scandalized by the praise given to Islam … Thus ignorant souls are misled…"
722512241,Appeal_to_fear-prejudice,"Taking the matter further, they warn, too, of the physical danger the pope’s disposition toward Islam invites, saying that it has resulted in Christians not preparing for a confrontation with Islam"
722512241,Black-and-White_Fallacy,The headquarters of my archdiocese and my apostolate have been occupied by radical Islamists who want us to convert or die
722512241,Appeal_to_fear-prejudice,You are welcoming into your country an ever increasing number of Muslims. You are in danger as well. You must make strong and courageous decisions
722512241,Appeal_to_fear-prejudice,"This is a matter of life and death, and any complacency towards Islam is treasonous. We do not wish the West to continue with Islamization, nor that your actions contribute to it"
722512241,Loaded_Language,This is a matter of life and death
722512241,Appeal_to_fear-prejudice,"Our present sufferings are the prelude to those that you, Europeans and Western Christians, will suffer in the near future"
723501118,Loaded_Language,a hopeless hellhole
723501118,Loaded_Language,Demolition Man
723501118,Thought-terminating_Cliches,Sweden. That tells you everything
723501118,"Exaggeration,Minimisation",a hopeless hellhole where the native population is overtaxed and terrorized by warring foreign gangs
723501118,Doubt,Of course they can't cope
723501118,Loaded_Language,stamped out
723501118,Doubt,Mass repression and police powers that don't actually address the cause of the problem
723537899,Doubt,"Are the 2,000 U.S. troops in Syria really up to that task"
723537899,Loaded_Language,ruthless
723537899,Appeal_to_fear-prejudice,risks a major U.S. war with no allies but the Kurds?
723537899,Doubt,"Have the generals taking us into Syria told the president how and when, if ever, they plan to get us out?"
723537899,Appeal_to_fear-prejudice,mortal peril
723537899,"Name_Calling,Labeling",terror nests
723537899,"Name_Calling,Labeling","terror army,"""
723537899,"Name_Calling,Labeling","traitors."""
723537899,Loaded_Language,blatant attack on the sovereignty and territorial integrity
723537899,Loaded_Language,"flagrant violation of international law."""
723537899,Doubt,by what authority do U.S. forces remain to arm troops to keep the Damascus government from reimposing its authority on its own territory?
723537899,Causal_Oversimplification,Donald Trump won the presidency on a promise of no more unnecessary wars
723537899,Doubt,Have the American people been had again?
723537899,Appeal_to_fear-prejudice,"Are we prepared for a shooting war with a Syrian army, backed by Russia, Iran, Hezbollah and Shiite militias from Iraq, Afghanistan and Pakistan, to hold onto a fourth of Syria's territory in alliance with Kurds?"
723537899,Appeal_to_fear-prejudice,"If Erdogan is serious, a clash with the U.S. is coming"
723537899,Doubt,Does not the Syrian government have a point?
723537899,Doubt,But who authorized this strategic commitment
723793978,Repetition,people
723793978,Thought-terminating_Cliches,That’s crazy
723793978,"Exaggeration,Minimisation","This is the new Sweden; the new, exciting dynamic, multicultural paradise that so many here in this assembly … have fought to create for so many years"
723823436,Doubt,Why would the autopsy report be something that needs to be withheld from the public or his family?
723823436,Doubt,What is surprising is the level of secrecy surrounding the Las Vegas shooting and the containment of information more than three months after it occurred
723823436,Repetition,credible evidence
723823436,Repetition,credible evidence
723823436,Doubt,"Something’s not adding up."""
723823436,Thought-terminating_Cliches,"There's no threat."""
723844295,Loaded_Language,shocking claim
723844295,Doubt,government is covering up a big story about terrorism
723844295,Doubt,"something is not adding up,”"
723844295,Causal_Oversimplification,"“If ISIS warns about an attack and then an attack occurs and claims responsibility after the fact, it seems to me that at a minimum, they should have some portion of the investigation to clearly debunk that claim and, yet, it hasn’t happened,” he said"
723844295,Repetition,waiting and waiting and waiting
723844295,Flag-Waving,all Americans
723883127,Loaded_Language,shocking comments
723883127,Repetition,shock
723883127,Loaded_Language,all calumny
723883127,Loaded_Language,kiss and fondle them in the swank
723883127,Loaded_Language,These people are truly crazy
723883127,Loaded_Language,Shock
723883127,Loaded_Language,shocking move
723883127,"Name_Calling,Labeling",truly crazy
724095467,Loaded_Language,gross negligence
724095467,Doubt,How was this victim overlooked by investigators but known by Intellihub? Who was this victim?
724095467,Doubt,"a massive cover-up of the truth, the F.B.I. and LVMPD"
724095467,Doubt,law enforcement investigators have never asked to see the footage
724095467,"Exaggeration,Minimisation",placed”
724095467,Doubt,Will the F.B.I. and LVMPD please explain what in the Hell is going on here?
724095467,Doubt,How many more victims went ignored by investigators?
724095467,Loaded_Language,a massive cover-up of the truth
724095467,Loaded_Language,botched investigation
724095467,Loaded_Language,please explain what in the Hell
724095467,Doubt,were people getting haircuts at the crime scene?
724095598,Causal_Oversimplification,"Let’s face it, twice before the attack ISIS warned the United States that they would attack Las Vegas and then after the attack claimed responsibility four times,”"
724095598,Loaded_Language,horrific
724095598,Doubt,One can imagine that
724095598,Doubt,Interestingly
724791253,"Name_Calling,Labeling",Hitler the Great
724791253,"Exaggeration,Minimisation",deeply disappointed
724791253,Loaded_Language,ridiculous exercise in virtue-signaling
724791253,"Exaggeration,Minimisation",for the crime of telling the truth about Islam and jihad
724791253,Black-and-White_Fallacy,"If there’s homosexual men, the punishment is one of five things. One – the easiest one maybe – chop their head off, that’s the easiest. Second – burn them to death. Third – throw ’em off a cliff. Fourth – tear down a wall on them so they die under that. Fifth – a combination of the above.”"
724791253,"Name_Calling,Labeling",relentlessly appeasement-minded government
724791253,Loaded_Language,“doesn’t applaud diversity
724791253,Appeal_to_fear-prejudice,We must be vigorous in our intolerance of his intolerance.”
724791253,"Exaggeration,Minimisation",Hitler the Great.’
724791253,Loaded_Language,corruptly elected
724791253,Loaded_Language,Islamophobic propaganda
724791253,Loaded_Language,"he has allegedly “bigoted attitude towards women, ethnic minorities and Muslims"
724791253,"Bandwagon,Reductio_ad_hitlerum",The motion also notes that the neighbouring Royal Borough of Greenwich formally adopted a similar motion in December last year…
724791253,"Whataboutism,Straw_Men,Red_Herring","Meanwhile, Britain has a steadily lengthening record of admitting jihad preachers without a moment of hesitation"
724791253,Loaded_Language,hypocrisy and double standards
724791253,Appeal_to_fear-prejudice,"If there’s homosexual men, the punishment is one of five things. One – the easiest one maybe – chop their head off, that’s the easiest. Second – burn them to death. Third – throw ’em off a cliff. Fourth – tear down a wall on them so they die under that. Fifth – a combination of the above"
724791253,Loaded_Language,relentlessly appeasement-minded
724791253,"Name_Calling,Labeling",bigot
724791253,Appeal_to_Authority,He is failing in his leadership and we should not welcome him here. We must be vigorous in our intolerance of his intolerance
724791253,Loaded_Language,shock and alarm
725276027,"Bandwagon,Reductio_ad_hitlerum",Saris like many other Federal judges does not like our current immigration system
725276027,"Name_Calling,Labeling",The Indonesian Christian
725276027,Causal_Oversimplification,who thinks it is the job of District Court judges to micromanage the deportation system of the United States
725276027,Loaded_Language,her little amnesty
725276027,Appeal_to_fear-prejudice,"expressed concern the Indonesians could be deported before their administrative appeals were finished, given their claims they could face religious persecution in the world’s largest majority-Muslim nation"
725276027,Loaded_Language,some minor kritarch
725276027,Thought-terminating_Cliches,got her wish
725276027,Loaded_Language,illegal aliens
725276027,Repetition,illegal aliens
725276027,Repetition,illegal aliens
725276027,Thought-terminating_Cliches,That’s my concern
725276027,Repetition,illegal aliens
725276027,Repetition,illegal aliens
725276027,Repetition,illegal aliens
725276027,Loaded_Language,another bite at the apple
725276027,"Name_Calling,Labeling",minor kritarch
725498022,Loaded_Language,the charismatic homosexual/pederast predator Fernando Karadima
725498022,Slogans,Neither lefties nor stupid
725498022,"Exaggeration,Minimisation",It’s all in the air
725498022,Thought-terminating_Cliches,who am I to judge”
725498022,"Whataboutism,Straw_Men,Red_Herring",What happened to ‘Zero Tolerance’ for clerical sexual offenders?”
725498022,Loaded_Language,to blaze down
725498022,"Name_Calling,Labeling",leftist secular journalists
725498022,"Name_Calling,Labeling",a “leftist” pope
725498022,Loaded_Language,her voice cracked with nervousness
725498022,"Name_Calling,Labeling",the charismatic homosexual/pederast predator Fernando Karadima
725498022,Thought-terminating_Cliches,think with your head.”
725498022,Loaded_Language,you are foolish
725498022,Loaded_Language,the egregious failures
725498022,Loaded_Language,this horrified me a lot
725498022,"Name_Calling,Labeling",a voyeuristic participant
725498022,"Name_Calling,Labeling",priest-abusers
725498022,"Name_Calling,Labeling",the notorious homosexual
725498022,Loaded_Language,the sinister appearance
725498022,"Name_Calling,Labeling",the notorious Italian priest-pederast
725498022,Loaded_Language,the abuse was approved by God
725498022,Loaded_Language,a loudly trumpeted part
725498022,Appeal_to_fear-prejudice,"“The reluctance of some in the Vatican Curia to implement recommendations or cooperate with the work of a commission when the purpose is to improve the safety of children and vulnerable adults around the world is unacceptable,”"
725498022,Loaded_Language,tossed out
725498022,Loaded_Language,snippy tone
725498022,Loaded_Language,unending stream of outrages and embarrassments
725498022,Loaded_Language,gobsmacked
725498022,Loaded_Language,serious and painful evil
725498022,"Name_Calling,Labeling",leftists who have set up this thing
725498022,Loaded_Language,calumny” comment
725498022,Loaded_Language,devastating impact
725498022,"Name_Calling,Labeling",unusually contrite
725498022,"Name_Calling,Labeling",the kingpin of South American Catholicism
725498022,Loaded_Language,plagued
725498022,Loaded_Language,ignored to death
725498022,Loaded_Language,under his thumb
725498022,"Name_Calling,Labeling",mafia
725498022,Doubt,"given Francis’s usual methods, it’s anyone’s guess who in reality is actually dealing with these cases, if anyone"
725498022,Loaded_Language,harsh criticism
725731328,Slogans,God damn America
725731328,"Bandwagon,Reductio_ad_hitlerum","the terror group, the Nation of Islam"
725731328,Loaded_Language,wicked deceivers
725731328,Loaded_Language,sucked their blood
725731328,Thought-terminating_Cliches,people. You have sucked their blood
725731328,Repetition,Hitler was a very great man
725731328,"Bandwagon,Reductio_ad_hitlerum",Hitler exterminating six million Jews
725731328,Appeal_to_fear-prejudice,terrorists
725731328,Loaded_Language,worked as furiously
725731328,Loaded_Language,nefarious connections
725731328,Doubt,"The Muslim photographer Askia Muhammad, who took this photo of candidate Barack Obama and vicious jihad-supporting racist Louis Farrakhan, knew this would impact the election: he said so. And so he conspired with the terror group, the Nation of Islam, to keep it hidden for 10 years"
725731328,"Exaggeration,Minimisation",that’s a good name. Hitler was a very great man
725731328,"Exaggeration,Minimisation",that’s a good name. Hitler was a very great man
725731328,Loaded_Language,how long do you think a nation can do evil and not face the wrath of god
725731328,"Whataboutism,Straw_Men,Red_Herring",But don’t nobody ever ask what did they do to Hitler
725731328,Loaded_Language,will rain destruction upon white America
725731328,Loaded_Language,sort of in a panic
725731328,Loaded_Language,shines forth
725731328,"Exaggeration,Minimisation",destroy
725731328,Appeal_to_fear-prejudice,My god will wipe this country (America) from the face of the earth
725731328,Flag-Waving,You are wicked deceivers of the American people. You have sucked their blood
725731328,"Bandwagon,Reductio_ad_hitlerum","The Jews don’t like Farrakhan, so they call me Hitler"
725731328,Appeal_to_fear-prejudice,"America is in trouble, and I say God is about to wipe this nation from the face of the Earth. I’m not crazy, I’m not drunk, how long do you think a nation can do evil and not face the wrath of god"
725731328,Appeal_to_fear-prejudice,"The Mother Wheel is a heavily armed spaceship the size of a city, which will rain destruction upon white America but save those who embrace the Nation of Islam"
725824328,"Name_Calling,Labeling",spiritual advisor
725824328,Loaded_Language,sort of in a panic
725824328,Repetition,black
725824328,Loaded_Language,shaking down white institutions
725824328,Loaded_Language,black rage
725824328,Doubt,"Reading Obama’s 1995 memoir, you might almost get the impression that after a prudent first term, during his second he might side with, I dunno, Black Lives Matter and encourage a wave of black rage and police retreat that drove up the death toll from murder by 20% in his last two years in office, an incremental death toll a little bigger than the U.S. combat death toll from the equally stupid Iraq War"
725824328,Appeal_to_fear-prejudice,was afraid that someone might “break into his apartment” looking for it
725824328,Loaded_Language,crap
727128296,Loaded_Language,racking my brain
727174208,"Exaggeration,Minimisation",the deadliest mass shooting in modern U.S. history
727174208,"Exaggeration,Minimisation",the guy who sold him a hamburger for lunch
727405181,Loaded_Language,in one fell swoop
727493378,Doubt,"The family finally got the remains in a box marked ""evidence"" over three months after the shooting and the autopsy report hasn't been finalized? Wait, were the same guys in the autopsy room that were there when the doctors and coroners examined John F Kennedy"
727493378,Thought-terminating_Cliches,No more games
727493378,Loaded_Language,Seriously
727493378,Doubt,How can the autopsy report not be ‘finalized’ when the body was cremated more than five weeks ago
727493378,Loaded_Language,That's exactly right! Something is rotten in Denmark
727493378,Doubt,"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation"
727493378,Doubt,"By the way, the toxicology report was not mentioned in the preliminary report"
727497152,Loaded_Language,drag his feet
727497152,Loaded_Language,Massacre
727497152,Doubt,"Not only did the coroner drag his feet and release the autopsy reports late Wednesday, but all of the names were redacted in the reports, with no mention of ballistic data, bullet caliber, or trajectories"
727569885,Flag-Waving,America stands with the people of Iran in their courageous struggle for freedom.”
727569885,"Name_Calling,Labeling",obsequious acolytes
727569885,"Name_Calling,Labeling",despotic mullahs
727569885,Loaded_Language,pusillanimous
727569885,Loaded_Language,the nefarious nature of this fascist theocracy
727569885,Loaded_Language,doesn’t ask “how high” when they say “jump.” Clearly
727569885,Loaded_Language,docile posture
727569885,Loaded_Language,"weak, indecisive and ineffectual"
727569885,Loaded_Language,misguided effort
727569885,Loaded_Language,Obama sold everything including the kitchen sink
727569885,Loaded_Language,fecklessness through appeasement
727569885,Loaded_Language,Obama’s groveling
727569885,Loaded_Language,mischief-making
727569885,Flag-Waving,he didn’t think that the seizure of Americans was important enough to note
727569885,Loaded_Language,a new sheriff in town
727569885,"Bandwagon,Reductio_ad_hitlerum",fascist theocracy
727569885,"Name_Calling,Labeling",messianic zealotry
727569885,Loaded_Language,deterrent effect
727569885,Loaded_Language,"ritualistic, belligerent encounters"
727569885,Loaded_Language,empty rhetoric
727634031,Thought-terminating_Cliches,I had no way to see into his mind
727634031,Doubt,Haig did not mention the incendiary rounds -- which are meant to ignite what they hit -- in Friday's news conference
727634031,Loaded_Language,Sickness. Horror
727634031,Appeal_to_fear-prejudice,One woman (was) screaming through my door that I should be killed and I should die
727658675,Loaded_Language,"will proclaim, with all clarity, unambiguity and beauty"
727658675,Loaded_Language,would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”
727658675,Loaded_Language,"Such a reading is causing “rampant confusion,” will spread “a plague of divorce” in the Church, and is “alien” to the Church’s entire faith and Tradition"
727658675,Appeal_to_fear-prejudice,and it would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”
727658675,Black-and-White_Fallacy,"the “beautiful explanations” that are being presented to clergy and faithful as “discernment” and “pastoral accompaniment,” or a “change of paradigm” and “discovery of the subjective part of the truth,” when translated into “common sense language,” are tantamount to an allowance to sin"
727658675,Causal_Oversimplification,"As Successors of the Apostles, Schneider said they “could not act in another way.”"
727658675,"Exaggeration,Minimisation",plague
727658675,Appeal_to_Authority,"Some of these norms, Schneider told LifeSiteNews, give “implicit approval” of divorce and of sexual activity outside a valid marriage"
727658675,"Exaggeration,Minimisation",plague of divorce
727658675,Black-and-White_Fallacy,"As Successors of the Apostles, Schneider said they “could not act in another way"
727736557,Repetition,a gun running operation gone wrong every day
727736557,Thought-terminating_Cliches,I had no way to see into his mind
727736557,"Name_Calling,Labeling",crackpots
727736557,Loaded_Language,pounded on his door
727736557,Loaded_Language,to lob wild claims
727736557,Causal_Oversimplification,posted an article this week that pointed to Haig's background in the aerospace industry as a sign of U.S. government involvement in the massacre
727736557,"Name_Calling,Labeling",a CIA cut-out
727736557,"Name_Calling,Labeling",a noxious far-right personality
727736557,Loaded_Language,started making hay
727736557,Thought-terminating_Cliches,I've seen all kinds of people. There were no tells
727736557,"Exaggeration,Minimisation",had absolutely nothing to do
727736557,"Name_Calling,Labeling",the Las Vegas mass shooter
727736557,"Name_Calling,Labeling",Las Vegas mass murderer
727736557,Loaded_Language,ludicrous
727736557,"Name_Calling,Labeling",internet's conspiracy-theorist-in-chief
727736557,"Name_Calling,Labeling",YouTube conspiracy theorist
727736557,Doubt,Did he know something that Stephen Paddock was going to do
727736595,"Exaggeration,Minimisation",the deadliest mass shooting in modern U.S. history
727869189,Appeal_to_fear-prejudice,his most theologically unsettling point
727869189,Appeal_to_fear-prejudice,"bad for evangelization,”"
727869189,Doubt,"Could we possibly say, for instance, that it’s impossible to judge the presidency of Donald Trump relative to past presidents"
727869189,Loaded_Language,a genuinely surprising position
727869189,Loaded_Language,a combination of rhetorical tricks and soft-peddled Hegelianism
727869189,Loaded_Language,a lovely suggestion
727869189,Loaded_Language,rank historicism
727869189,Thought-terminating_Cliches,There are different responses to the same question in different times.”
727869189,Loaded_Language,has a dog in this fight
727869189,Causal_Oversimplification,"For Faggioli, the implication is that at least 50 percent of German Catholic children never see their parents receive communion and lose their faith because of it"
727869189,Doubt,Were priests throughout history in fact misleading their divorced and remarried parishioners by telling them they could not receive communion
727869189,Appeal_to_fear-prejudice,"If we don’t, we will find ourselves, in the words of Pope Benedict, in “a dictatorship of relativism that does not recognize anything as definitive and whose ultimate goal consists solely of one’s own ego and desires"
728169864,Loaded_Language,blatant hypocrisy
728169864,"Name_Calling,Labeling",“Dirty Bomber”
728169864,"Name_Calling,Labeling",arrogant
728169864,"Name_Calling,Labeling",jealous
728169864,"Name_Calling,Labeling",selfish
728169864,"Name_Calling,Labeling",spiteful
728169864,"Name_Calling,Labeling",greedy
728169864,"Name_Calling,Labeling",cursed
728169864,"Name_Calling,Labeling",apes and swine
728169864,"Name_Calling,Labeling",perverted transgressors
728169864,Loaded_Language,venomous
